,date,bike_place,bike
1060,2020-11-26,81,1057
1061,2020-11-27,81,1057
1062,2020-11-28,81,1057
1063,2020-11-29,81,1057
1064,2020-11-30,81,1057
1065,2020-12-01,81,1057
1066,2020-12-02,81,1057
1067,2020-12-03,81,1057
1068,2020-12-04,81,1057
1069,2020-12-05,81,1057
1070,2020-12-06,81,1057
1071,2020-12-07,81,1057
1072,2020-12-08,81,1057
1073,2020-12-09,81,1057
1074,2020-12-10,81,1057
1075,2020-12-11,81,1057
1076,2020-12-12,81,1057
1077,2020-12-13,81,1057
1078,2020-12-14,81,1057
1079,2020-12-15,81,1057
1080,2020-12-16,81,1057
1081,2020-12-17,81,1057
1082,2020-12-18,81,1057
1083,2020-12-19,81,1057
1084,2020-12-20,81,1057
1085,2020-12-21,81,1057
1086,2020-12-22,81,1057
1087,2020-12-23,81,1057
1088,2020-12-24,81,1057
1089,2020-12-25,81,1057
1090,2020-12-26,81,1057
1091,2020-12-27,81,1057
1092,2020-12-28,81,1057
1093,2020-12-29,81,1057
1094,2020-12-30,81,1057
1095,2020-12-31,81,1057
1096,2021-01-01,81,1057
1097,2021-01-02,81,1057
1098,2021-01-03,81,1057
1099,2021-01-04,81,1057
1100,2021-01-05,81,1057
1101,2021-01-06,81,1057
1102,2021-01-07,81,1057
1103,2021-01-08,81,1057
1104,2021-01-09,81,1057
1105,2021-01-10,81,1057
1106,2021-01-11,81,1057
1107,2021-01-12,81,1057
1108,2021-01-13,81,1057
1109,2021-01-14,81,1057
1110,2021-01-15,81,1057
1111,2021-01-16,81,1057
1112,2021-01-17,81,1057
1113,2021-01-18,81,1057
1114,2021-01-19,81,1057
1115,2021-01-20,81,1057
1116,2021-01-21,81,1057
1117,2021-01-22,81,1057
1118,2021-01-23,81,1057
1119,2021-01-24,81,1057
1120,2021-01-25,81,1057
1121,2021-01-26,81,1057
1122,2021-01-27,81,1057
1123,2021-01-28,81,1057
1124,2021-01-29,81,1057
1125,2021-01-30,81,1057
1126,2021-01-31,81,1057
1127,2021-02-01,81,1057
1128,2021-02-02,81,1057
1129,2021-02-03,81,1057
1130,2021-02-04,81,1057
1131,2021-02-05,81,1057
1132,2021-02-06,81,1057
1133,2021-02-07,81,1057
1134,2021-02-08,81,1057
1135,2021-02-09,81,1057
1136,2021-02-10,81,1057
1137,2021-02-11,81,1057
1138,2021-02-12,81,1057
1139,2021-02-13,81,1057
1140,2021-02-14,81,1057
1141,2021-02-15,81,1057
1142,2021-02-16,81,1057
1143,2021-02-17,81,1057
1144,2021-02-18,81,1057
1145,2021-02-19,81,1057
1146,2021-02-20,81,1057
1147,2021-02-21,81,1057
1148,2021-02-22,81,1057
1149,2021-02-23,81,1057
1150,2021-02-24,81,1057
1151,2021-02-25,81,1057
1152,2021-02-26,81,1057
1153,2021-02-27,81,1057
1154,2021-02-28,81,1057
1155,2021-03-01,81,1057
1156,2021-03-02,81,1057
1157,2021-03-03,81,1057
1158,2021-03-04,81,1057
1159,2021-03-05,81,1057
1160,2021-03-06,81,1057
1161,2021-03-07,81,1057
1162,2021-03-08,81,1057
1163,2021-03-09,81,1057
1164,2021-03-10,81,1057
1165,2021-03-11,81,1057
1166,2021-03-12,81,1057
1167,2021-03-13,81,1057
1168,2021-03-14,81,1057
1169,2021-03-15,81,1057
1170,2021-03-16,81,1057
1171,2021-03-17,81,1057
1172,2021-03-18,81,1057
1173,2021-03-19,81,1057
1174,2021-03-20,81,1057
1175,2021-03-21,81,1057
1176,2021-03-22,81,1057
1177,2021-03-23,81,1057
1178,2021-03-24,81,1057
1179,2021-03-25,81,1057
1180,2021-03-26,81,1057
1181,2021-03-27,81,1057
1182,2021-03-28,81,1057
1183,2021-03-29,81,1057
1184,2021-03-30,81,1057
1185,2021-03-31,81,1057
1186,2021-04-01,81,1057
1187,2021-04-02,81,1057
1188,2021-04-03,81,1057
1189,2021-04-04,81,1057
1190,2021-04-05,81,1057
1191,2021-04-06,81,1057
1192,2021-04-07,81,1057
1193,2021-04-08,81,1057
1194,2021-04-09,81,1057
1195,2021-04-10,81,1057
1196,2021-04-11,81,1057
1197,2021-04-12,81,1057
1198,2021-04-13,81,1057
1199,2021-04-14,81,1057
1200,2021-04-15,81,1057
1201,2021-04-16,81,1057
1202,2021-04-17,81,1057
1203,2021-04-18,81,1057
1204,2021-04-19,81,1057
1205,2021-04-20,81,1057
1206,2021-04-21,81,1057
1207,2021-04-22,81,1057
1208,2021-04-23,81,1057
1209,2021-04-24,81,1057
1210,2021-04-25,81,1057
1211,2021-04-26,81,1057
1212,2021-04-27,81,1057
1213,2021-04-28,81,1057
1214,2021-04-29,81,1057
1215,2021-04-30,81,1057
1216,2021-05-01,81,1057
1217,2021-05-02,81,1057
1218,2021-05-03,81,1057
1219,2021-05-04,81,1057
1220,2021-05-05,81,1057
1221,2021-05-06,81,1057
1222,2021-05-07,81,1057
1223,2021-05-08,81,1057
1224,2021-05-09,81,1057
1225,2021-05-10,81,1057
1226,2021-05-11,81,1057
1227,2021-05-12,81,1057
1228,2021-05-13,81,1057
1229,2021-05-14,81,1057
1230,2021-05-15,81,1057
1231,2021-05-16,81,1057
1232,2021-05-17,81,1057
1233,2021-05-18,81,1057
1234,2021-05-19,81,1057
1235,2021-05-20,81,1057
1236,2021-05-21,81,1057
1237,2021-05-22,81,1057
1238,2021-05-23,81,1057
1239,2021-05-24,81,1057
1240,2021-05-25,81,1057
1241,2021-05-26,81,1057
1242,2021-05-27,81,1057
1243,2021-05-28,81,1057
1244,2021-05-29,81,1057
1245,2021-05-30,81,1057
1246,2021-05-31,81,1057
1247,2021-06-01,81,1057
1248,2021-06-02,81,1057
1249,2021-06-03,81,1057
1250,2021-06-04,81,1057
1251,2021-06-05,81,1057
1252,2021-06-06,81,1057
1253,2021-06-07,81,1057
1254,2021-06-08,81,1057
1255,2021-06-09,81,1057
1256,2021-06-10,81,1057
1257,2021-06-11,81,1057
1258,2021-06-12,81,1057
1259,2021-06-13,81,1057
1260,2021-06-14,81,1057
1261,2021-06-15,81,1057
1262,2021-06-16,81,1057
1263,2021-06-17,81,1057
1264,2021-06-18,81,1057
1265,2021-06-19,81,1057
1266,2021-06-20,81,1057
1267,2021-06-21,81,1057
1268,2021-06-22,81,1057
1269,2021-06-23,81,1057
1270,2021-06-24,81,1057
1271,2021-06-25,81,1057
1272,2021-06-26,81,1057
1273,2021-06-27,81,1057
1274,2021-06-28,81,1057
1275,2021-06-29,81,1057
1276,2021-06-30,81,1057
1277,2021-07-01,81,1057
1278,2021-07-02,81,1057
1279,2021-07-03,81,1057
1280,2021-07-04,81,1057
1281,2021-07-05,81,1057
1282,2021-07-06,81,1057
1283,2021-07-07,81,1057
1284,2021-07-08,81,1057
1285,2021-07-09,81,1057
1286,2021-07-10,81,1057
1287,2021-07-11,81,1057
1288,2021-07-12,81,1057
1289,2021-07-13,81,1057
1290,2021-07-14,81,1057
1291,2021-07-15,81,1057
1292,2021-07-16,81,1057
1293,2021-07-17,81,1057
1294,2021-07-18,81,1057
1295,2021-07-19,81,1057
1296,2021-07-20,81,1057
1297,2021-07-21,81,1057
1298,2021-07-22,81,1057
1299,2021-07-23,81,1057
1300,2021-07-24,81,1057
1301,2021-07-25,81,1057
1302,2021-07-26,81,1057
1303,2021-07-27,81,1057
1304,2021-07-28,81,1057
1305,2021-07-29,81,1057
1306,2021-07-30,81,1057
1307,2021-07-31,81,1057
1308,2021-08-01,81,1057
1309,2021-08-02,81,1057
1310,2021-08-03,81,1057
1311,2021-08-04,81,1057
1312,2021-08-05,81,1057
1313,2021-08-06,81,1057
1314,2021-08-07,81,1057
1315,2021-08-08,81,1057
1316,2021-08-09,81,1057
1317,2021-08-10,81,1057
1318,2021-08-11,81,1057
1319,2021-08-12,81,1057
1320,2021-08-13,81,1057
1321,2021-08-14,81,1057
1322,2021-08-15,81,1057
1323,2021-08-16,81,1057
1324,2021-08-17,81,1057
1325,2021-08-18,81,1057
1326,2021-08-19,81,1057
1327,2021-08-20,81,1057
1328,2021-08-21,81,1057
1329,2021-08-22,81,1057
1330,2021-08-23,81,1057
1331,2021-08-24,81,1057
1332,2021-08-25,81,1057
1333,2021-08-26,81,1057
1334,2021-08-27,81,1057
1335,2021-08-28,81,1057
1336,2021-08-29,81,1057
1337,2021-08-30,81,1057
1338,2021-08-31,81,1057
1339,2021-09-01,81,1057
1340,2021-09-02,81,1057
1341,2021-09-03,81,1057
1342,2021-09-04,81,1057
1343,2021-09-05,81,1057
1344,2021-09-06,81,1057
1345,2021-09-07,81,1057
1346,2021-09-08,81,1057
1347,2021-09-09,81,1057
1348,2021-09-10,81,1057
1349,2021-09-11,81,1057
1350,2021-09-12,81,1057
1351,2021-09-13,81,1057
1352,2021-09-14,81,1057
1353,2021-09-15,81,1057
1354,2021-09-16,81,1057
1355,2021-09-17,81,1057
1356,2021-09-18,81,1057
1357,2021-09-19,81,1057
1358,2021-09-20,81,1057
1359,2021-09-21,81,1057
1360,2021-09-22,81,1057
1361,2021-09-23,81,1057
1362,2021-09-24,81,1057
1363,2021-09-25,81,1057
1364,2021-09-26,81,1057
1365,2021-09-27,81,1057
1366,2021-09-28,81,1057
1367,2021-09-29,81,1057
1368,2021-09-30,81,1057
1369,2021-10-01,82,1065
1370,2021-10-02,82,1065
1371,2021-10-03,82,1065
1372,2021-10-04,82,1065
1373,2021-10-05,82,1065
1374,2021-10-06,82,1065
1375,2021-10-07,82,1065
1376,2021-10-08,82,1065
1377,2021-10-09,82,1065
1378,2021-10-10,82,1065
1379,2021-10-11,82,1065
1380,2021-10-12,82,1065
1381,2021-10-13,82,1065
1382,2021-10-14,82,1065
1383,2021-10-15,82,1065
1384,2021-10-16,82,1065
1385,2021-10-17,82,1065
1386,2021-10-18,82,1065
1387,2021-10-19,82,1065
1388,2021-10-20,82,1065
1389,2021-10-21,82,1065
1390,2021-10-22,82,1065
1391,2021-10-23,82,1065
1392,2021-10-24,82,1065
1393,2021-10-25,82,1065
1394,2021-10-26,82,1065
1395,2021-10-27,82,1065
1396,2021-10-28,82,1065
1397,2021-10-29,82,1065
1398,2021-10-30,82,1065
1399,2021-10-31,82,1065
1400,2021-11-01,82,1065
1401,2021-11-02,82,1065
1402,2021-11-03,82,1065
1403,2021-11-04,82,1065
1404,2021-11-05,82,1065
1405,2021-11-06,82,1065
1406,2021-11-07,82,1065
1407,2021-11-08,82,1065
1408,2021-11-09,82,1065
1409,2021-11-10,82,1065
1410,2021-11-11,82,1065
1411,2021-11-12,82,1065
1412,2021-11-13,82,1065
1413,2021-11-14,82,1065
1414,2021-11-15,82,1065
1415,2021-11-16,82,1065
1416,2021-11-17,82,1065
1417,2021-11-18,82,1065
1418,2021-11-19,82,1065
1419,2021-11-20,82,1065
1420,2021-11-21,82,1065
1421,2021-11-22,82,1065
1422,2021-11-23,82,1065
1423,2021-11-24,82,1065
1424,2021-11-25,82,1065
1425,2021-11-26,82,1065
1426,2021-11-27,82,1065
1427,2021-11-28,82,1065
1428,2021-11-29,82,1065
1429,2021-11-30,82,1065
1430,2021-12-01,82,1065
1431,2021-12-02,82,1065
1432,2021-12-03,82,1065
1433,2021-12-04,82,1065
1434,2021-12-05,82,1065
1435,2021-12-06,82,1065
1436,2021-12-07,82,1065
1437,2021-12-08,82,1065
1438,2021-12-09,82,1065
1439,2021-12-10,82,1065
1440,2021-12-11,82,1065
1441,2021-12-12,82,1065
1442,2021-12-13,82,1065
1443,2021-12-14,82,1065
1444,2021-12-15,82,1065
1445,2021-12-16,82,1065
1446,2021-12-17,82,1065
1447,2021-12-18,82,1065
1448,2021-12-19,82,1065
1449,2021-12-20,82,1065
1450,2021-12-21,82,1065
1451,2021-12-22,82,1065
1452,2021-12-23,82,1065
1453,2021-12-24,82,1065
1454,2021-12-25,82,1065
1455,2021-12-26,82,1065
1456,2021-12-27,82,1065
1457,2021-12-28,82,1065
1458,2021-12-29,82,1065
1459,2021-12-30,82,1065
1460,2021-12-31,82,1065
1461,2022-01-01,82,1065
1462,2022-01-02,82,1065
1463,2022-01-03,82,1065
1464,2022-01-04,82,1065
1465,2022-01-05,82,1065
1466,2022-01-06,82,1065
1467,2022-01-07,82,1065
1468,2022-01-08,82,1065
1469,2022-01-09,82,1065
1470,2022-01-10,82,1065
1471,2022-01-11,82,1065
1472,2022-01-12,82,1065
1473,2022-01-13,82,1065
1474,2022-01-14,82,1065
1475,2022-01-15,82,1065
1476,2022-01-16,82,1065
1477,2022-01-17,82,1065
1478,2022-01-18,82,1065
1479,2022-01-19,82,1065
1480,2022-01-20,82,1065
1481,2022-01-21,82,1065
1482,2022-01-22,82,1065
1483,2022-01-23,82,1065
1484,2022-01-24,82,1065
1485,2022-01-25,82,1065
1486,2022-01-26,82,1065
1487,2022-01-27,82,1065
1488,2022-01-28,82,1065
1489,2022-01-29,82,1065
1490,2022-01-30,82,1065
1491,2022-01-31,82,1065
1492,2022-02-01,82,1065
1493,2022-02-02,82,1065
1494,2022-02-03,82,1065
1495,2022-02-04,82,1065
1496,2022-02-05,82,1065
1497,2022-02-06,82,1065
1498,2022-02-07,82,1065
1499,2022-02-08,82,1065
1500,2022-02-09,82,1065
1501,2022-02-10,82,1065
1502,2022-02-11,82,1065
1503,2022-02-12,82,1065
1504,2022-02-13,82,1065
1505,2022-02-14,82,1065
1506,2022-02-15,82,1065
1507,2022-02-16,82,1065
1508,2022-02-17,82,1065
1509,2022-02-18,82,1065
1510,2022-02-19,82,1065
1511,2022-02-20,82,1065
1512,2022-02-21,82,1065
1513,2022-02-22,82,1065
1514,2022-02-23,82,1065
1515,2022-02-24,82,1065
1516,2022-02-25,82,1065
1517,2022-02-26,82,1065
1518,2022-02-27,82,1065
1519,2022-02-28,82,1065
1520,2022-03-01,82,1065
1521,2022-03-02,82,1065
1522,2022-03-03,82,1065
1523,2022-03-04,82,1065
1524,2022-03-05,82,1065
1525,2022-03-06,82,1065
1526,2022-03-07,82,1065
1527,2022-03-08,82,1065
1528,2022-03-09,82,1065
1529,2022-03-10,82,1065
1530,2022-03-11,82,1065
1531,2022-03-12,82,1065
1532,2022-03-13,82,1065
1533,2022-03-14,82,1065
1534,2022-03-15,82,1065
1535,2022-03-16,82,1065
1536,2022-03-17,82,1065
1537,2022-03-18,82,1065
1538,2022-03-19,82,1065
1539,2022-03-20,82,1065
1540,2022-03-21,82,1065
1541,2022-03-22,82,1065
1542,2022-03-23,82,1065
1543,2022-03-24,82,1065
1544,2022-03-25,82,1065
1545,2022-03-26,82,1065
1546,2022-03-27,82,1065
1547,2022-03-28,82,1065
1548,2022-03-29,82,1065
1549,2022-03-30,82,1065
1550,2022-03-31,82,1065
1551,2022-04-01,82,1065
1552,2022-04-02,82,1065
1553,2022-04-03,82,1065
1554,2022-04-04,82,1065
1555,2022-04-05,82,1065
1556,2022-04-06,82,1065
1557,2022-04-07,82,1065
1558,2022-04-08,82,1065
1559,2022-04-09,82,1065
1560,2022-04-10,82,1065
1561,2022-04-11,82,1065
1562,2022-04-12,82,1065
1563,2022-04-13,82,1065
1564,2022-04-14,82,1065
1565,2022-04-15,82,1065
1566,2022-04-16,82,1065
1567,2022-04-17,82,1065
1568,2022-04-18,82,1065
1569,2022-04-19,82,1065
1570,2022-04-20,82,1065
1571,2022-04-21,82,1065
1572,2022-04-22,82,1065
1573,2022-04-23,82,1065
1574,2022-04-24,82,1065
1575,2022-04-25,82,1065
1576,2022-04-26,82,1065
1577,2022-04-27,82,1065
1578,2022-04-28,82,1065
1579,2022-04-29,82,1065
1580,2022-04-30,82,1065
1581,2022-05-01,82,1065
1582,2022-05-02,82,1065
1583,2022-05-03,82,1065
1584,2022-05-04,82,1065
1585,2022-05-05,82,1065
1586,2022-05-06,82,1065
1587,2022-05-07,82,1065
1588,2022-05-08,82,1065
1589,2022-05-09,82,1065
1590,2022-05-10,82,1065
1591,2022-05-11,82,1065
1592,2022-05-12,82,1065
1593,2022-05-13,82,1065
1594,2022-05-14,82,1065
1595,2022-05-15,82,1065
1596,2022-05-16,82,1065
1597,2022-05-17,82,1065
1598,2022-05-18,82,1065
1599,2022-05-19,82,1065
1600,2022-05-20,82,1065
1601,2022-05-21,82,1065
1602,2022-05-22,82,1065
1603,2022-05-23,82,1065
1604,2022-05-24,82,1065
1605,2022-05-25,82,1065
1606,2022-05-26,82,1065
1607,2022-05-27,82,1065
1608,2022-05-28,82,1065
1609,2022-05-29,82,1065
1610,2022-05-30,82,1065
1611,2022-05-31,82,1065
1612,2022-06-01,82,1065
1613,2022-06-02,82,1065
1614,2022-06-03,82,1065
1615,2022-06-04,82,1065
1616,2022-06-05,82,1065
1617,2022-06-06,82,1065
1618,2022-06-07,82,1065
1619,2022-06-08,82,1065
1620,2022-06-09,82,1065
1621,2022-06-10,82,1065
1622,2022-06-11,82,1065
1623,2022-06-12,82,1065
1624,2022-06-13,82,1065
1625,2022-06-14,82,1065
1626,2022-06-15,82,1065
1627,2022-06-16,82,1065
1628,2022-06-17,82,1065
1629,2022-06-18,82,1065
1630,2022-06-19,82,1065
1631,2022-06-20,82,1065
1632,2022-06-21,82,1065
1633,2022-06-22,82,1065
1634,2022-06-23,82,1065
1635,2022-06-24,82,1065
1636,2022-06-25,82,1065
1637,2022-06-26,82,1065
1638,2022-06-27,82,1065
1639,2022-06-28,82,1065
1640,2022-06-29,82,1065
1641,2022-06-30,82,1065
1642,2022-07-01,82,1065
1643,2022-07-02,82,1065
1644,2022-07-03,82,1065
1645,2022-07-04,82,1065
1646,2022-07-05,82,1065
1647,2022-07-06,82,1065
1648,2022-07-07,82,1065
1649,2022-07-08,82,1065
1650,2022-07-09,82,1065
1651,2022-07-10,82,1065
1652,2022-07-11,82,1065
1653,2022-07-12,82,1065
1654,2022-07-13,82,1065
1655,2022-07-14,82,1065
1656,2022-07-15,82,1065
1657,2022-07-16,82,1065
1658,2022-07-17,82,1065
1659,2022-07-18,82,1065
1660,2022-07-19,82,1065
1661,2022-07-20,82,1065
1662,2022-07-21,82,1065
1663,2022-07-22,82,1065
1664,2022-07-23,82,1065
1665,2022-07-24,82,1065
1666,2022-07-25,82,1065
1667,2022-07-26,82,1065
1668,2022-07-27,82,1065
1669,2022-07-28,82,1065
1670,2022-07-29,82,1065
1671,2022-07-30,82,1065
1672,2022-07-31,82,1065
1673,2022-08-01,82,1065
1674,2022-08-02,82,1065
1675,2022-08-03,82,1065
1676,2022-08-04,82,1065
1677,2022-08-05,82,1065
1678,2022-08-06,82,1065
1679,2022-08-07,82,1065
1680,2022-08-08,82,1065
1681,2022-08-09,82,1065
1682,2022-08-10,82,1065
1683,2022-08-11,82,1065
1684,2022-08-12,82,1065
1685,2022-08-13,82,1065
1686,2022-08-14,82,1065
1687,2022-08-15,82,1065
1688,2022-08-16,82,1065
1689,2022-08-17,82,1065
1690,2022-08-18,82,1065
1691,2022-08-19,82,1065
1692,2022-08-20,82,1065
1693,2022-08-21,82,1065
1694,2022-08-22,82,1065
1695,2022-08-23,82,1065
1696,2022-08-24,82,1065
1697,2022-08-25,82,1065
1698,2022-08-26,82,1065
1699,2022-08-27,82,1065
1700,2022-08-28,82,1065
1701,2022-08-29,82,1065
1702,2022-08-30,82,1065
1703,2022-08-31,82,1065
1704,2022-09-01,82,1065
1705,2022-09-02,82,1065
1706,2022-09-03,82,1065
1707,2022-09-04,82,1065
1708,2022-09-05,82,1065
1709,2022-09-06,82,1065
1710,2022-09-07,82,1065
1711,2022-09-08,82,1065
1712,2022-09-09,82,1065
1713,2022-09-10,82,1065
1714,2022-09-11,82,1065
1715,2022-09-12,82,1065
1716,2022-09-13,82,1065
1717,2022-09-14,82,1065
1718,2022-09-15,82,1065
1719,2022-09-16,82,1065
1720,2022-09-17,82,1065
1721,2022-09-18,82,1065
1722,2022-09-19,82,1065
1723,2022-09-20,82,1065
1724,2022-09-21,82,1065
1725,2022-09-22,82,1065
1726,2022-09-23,82,1065
1727,2022-09-24,82,1065
1728,2022-09-25,82,1065
1729,2022-09-26,82,1065
1730,2022-09-27,82,1065
1731,2022-09-28,82,1065
1732,2022-09-29,82,1065
1733,2022-09-30,82,1065
1734,2022-10-01,82,1065
1735,2022-10-02,82,1065
1736,2022-10-03,82,1065
1737,2022-10-04,82,1065
1738,2022-10-05,82,1065
1739,2022-10-06,82,1065
1740,2022-10-07,82,1065
1741,2022-10-08,82,1065
1742,2022-10-09,82,1065
1743,2022-10-10,82,1065
1744,2022-10-11,82,1065
1745,2022-10-12,82,1065
1746,2022-10-13,82,1065
1747,2022-10-14,82,1065
1748,2022-10-15,82,1065
1749,2022-10-16,82,1065
1750,2022-10-17,82,1065
1751,2022-10-18,82,1065
1752,2022-10-19,82,1065
1753,2022-10-20,82,1065
1754,2022-10-21,82,1065
1755,2022-10-22,82,1065
1756,2022-10-23,82,1065
1757,2022-10-24,82,1065
1758,2022-10-25,82,1065
1759,2022-10-26,82,1065
1760,2022-10-27,82,1065
1761,2022-10-28,82,1065
1762,2022-10-29,82,1065
1763,2022-10-30,82,1065
1764,2022-10-31,82,1065
1765,2022-11-01,82,1065
1766,2022-11-02,82,1065
1767,2022-11-03,82,1065
1768,2022-11-04,82,1065
1769,2022-11-05,82,1065
1770,2022-11-06,82,1065
1771,2022-11-07,82,1065
1772,2022-11-08,82,1065
1773,2022-11-09,82,1065
1774,2022-11-10,82,1065
1775,2022-11-11,82,1065
1776,2022-11-12,82,1065
1777,2022-11-13,82,1065
1778,2022-11-14,82,1065
1779,2022-11-15,82,1065
1780,2022-11-16,82,1065
1781,2022-11-17,82,1065
1782,2022-11-18,82,1065
1783,2022-11-19,82,1065
1784,2022-11-20,82,1065
1785,2022-11-21,82,1065
1786,2022-11-22,82,1065
1787,2022-11-23,82,1065
1788,2022-11-24,82,1065
1789,2022-11-25,82,1065
1790,2022-11-26,82,1065
1791,2022-11-27,82,1065
1792,2022-11-28,82,1065
1793,2022-11-29,82,1065
1794,2022-11-30,82,1065
