,date,bike_place,bike
1067,2020-12-03,67,772
1068,2020-12-04,67,772
1069,2020-12-05,67,772
1070,2020-12-06,67,772
1071,2020-12-07,67,772
1072,2020-12-08,67,772
1073,2020-12-09,67,772
1074,2020-12-10,67,772
1075,2020-12-11,67,772
1076,2020-12-12,67,772
1077,2020-12-13,67,772
1078,2020-12-14,67,772
1079,2020-12-15,67,772
1080,2020-12-16,67,772
1081,2020-12-17,67,772
1082,2020-12-18,67,772
1083,2020-12-19,67,772
1084,2020-12-20,67,772
1085,2020-12-21,67,772
1086,2020-12-22,67,772
1087,2020-12-23,67,772
1088,2020-12-24,67,772
1089,2020-12-25,67,772
1090,2020-12-26,67,772
1091,2020-12-27,67,772
1092,2020-12-28,67,772
1093,2020-12-29,67,772
1094,2020-12-30,67,772
1095,2020-12-31,67,772
1096,2021-01-01,67,772
1097,2021-01-02,67,772
1098,2021-01-03,67,772
1099,2021-01-04,67,772
1100,2021-01-05,67,772
1101,2021-01-06,67,772
1102,2021-01-07,67,772
1103,2021-01-08,67,772
1104,2021-01-09,67,772
1105,2021-01-10,67,772
1106,2021-01-11,67,772
1107,2021-01-12,67,772
1108,2021-01-13,67,772
1109,2021-01-14,67,772
1110,2021-01-15,67,772
1111,2021-01-16,67,772
1112,2021-01-17,67,772
1113,2021-01-18,67,772
1114,2021-01-19,67,772
1115,2021-01-20,67,772
1116,2021-01-21,67,772
1117,2021-01-22,67,772
1118,2021-01-23,67,772
1119,2021-01-24,67,772
1120,2021-01-25,67,772
1121,2021-01-26,67,772
1122,2021-01-27,67,772
1123,2021-01-28,67,772
1124,2021-01-29,67,772
1125,2021-01-30,67,772
1126,2021-01-31,67,772
1127,2021-02-01,67,772
1128,2021-02-02,67,772
1129,2021-02-03,67,772
1130,2021-02-04,67,772
1131,2021-02-05,67,772
1132,2021-02-06,67,772
1133,2021-02-07,67,772
1134,2021-02-08,67,772
1135,2021-02-09,67,772
1136,2021-02-10,67,772
1137,2021-02-11,67,772
1138,2021-02-12,67,772
1139,2021-02-13,67,772
1140,2021-02-14,67,772
1141,2021-02-15,70,795
1142,2021-02-16,74,830
1143,2021-02-17,76,850
1144,2021-02-18,76,850
1145,2021-02-19,76,850
1146,2021-02-20,76,850
1147,2021-02-21,76,850
1148,2021-02-22,76,850
1149,2021-02-23,76,850
1150,2021-02-24,76,850
1151,2021-02-25,76,850
1152,2021-02-26,76,850
1153,2021-02-27,76,850
1154,2021-02-28,76,850
1155,2021-03-01,76,850
1156,2021-03-02,76,850
1157,2021-03-03,76,850
1158,2021-03-04,76,850
1159,2021-03-05,76,850
1160,2021-03-06,76,850
1161,2021-03-07,76,850
1162,2021-03-08,76,850
1163,2021-03-09,76,850
1164,2021-03-10,76,850
1165,2021-03-11,76,850
1166,2021-03-12,76,850
1167,2021-03-13,76,850
1168,2021-03-14,76,850
1169,2021-03-15,76,850
1170,2021-03-16,76,850
1171,2021-03-17,76,850
1172,2021-03-18,76,850
1173,2021-03-19,76,850
1174,2021-03-20,76,850
1175,2021-03-21,76,850
1176,2021-03-22,76,850
1177,2021-03-23,76,850
1178,2021-03-24,76,850
1179,2021-03-25,76,850
1180,2021-03-26,76,850
1181,2021-03-27,76,850
1182,2021-03-28,76,850
1183,2021-03-29,76,850
1184,2021-03-30,76,850
1185,2021-03-31,76,850
1186,2021-04-01,76,850
1187,2021-04-02,76,850
1188,2021-04-03,76,850
1189,2021-04-04,76,850
1190,2021-04-05,76,850
1191,2021-04-06,76,850
1192,2021-04-07,76,850
1193,2021-04-08,76,850
1194,2021-04-09,76,850
1195,2021-04-10,76,850
1196,2021-04-11,76,850
1197,2021-04-12,76,850
1198,2021-04-13,76,850
1199,2021-04-14,76,850
1200,2021-04-15,76,850
1201,2021-04-16,76,850
1202,2021-04-17,76,850
1203,2021-04-18,76,850
1204,2021-04-19,76,850
1205,2021-04-20,76,850
1206,2021-04-21,76,850
1207,2021-04-22,76,850
1208,2021-04-23,76,850
1209,2021-04-24,76,850
1210,2021-04-25,76,850
1211,2021-04-26,77,858
1212,2021-04-27,77,858
1213,2021-04-28,77,858
1214,2021-04-29,77,858
1215,2021-04-30,77,858
1216,2021-05-01,77,858
1217,2021-05-02,77,858
1218,2021-05-03,77,858
1219,2021-05-04,77,858
1220,2021-05-05,77,858
1221,2021-05-06,77,858
1222,2021-05-07,77,858
1223,2021-05-08,77,858
1224,2021-05-09,77,858
1225,2021-05-10,77,858
1226,2021-05-11,77,858
1227,2021-05-12,77,858
1228,2021-05-13,77,858
1229,2021-05-14,77,858
1230,2021-05-15,77,858
1231,2021-05-16,77,858
1232,2021-05-17,77,858
1233,2021-05-18,77,858
1234,2021-05-19,77,858
1235,2021-05-20,77,858
1236,2021-05-21,77,858
1237,2021-05-22,77,858
1238,2021-05-23,77,858
1239,2021-05-24,77,858
1240,2021-05-25,77,858
1241,2021-05-26,77,858
1242,2021-05-27,77,858
1243,2021-05-28,77,858
1244,2021-05-29,77,858
1245,2021-05-30,77,858
1246,2021-05-31,77,858
1247,2021-06-01,78,866
1248,2021-06-02,78,866
1249,2021-06-03,78,866
1250,2021-06-04,78,866
1251,2021-06-05,78,866
1252,2021-06-06,78,866
1253,2021-06-07,78,866
1254,2021-06-08,78,866
1255,2021-06-09,78,866
1256,2021-06-10,78,866
1257,2021-06-11,78,866
1258,2021-06-12,78,866
1259,2021-06-13,78,866
1260,2021-06-14,78,866
1261,2021-06-15,78,866
1262,2021-06-16,78,866
1263,2021-06-17,78,866
1264,2021-06-18,78,866
1265,2021-06-19,78,866
1266,2021-06-20,78,866
1267,2021-06-21,78,866
1268,2021-06-22,78,866
1269,2021-06-23,78,866
1270,2021-06-24,78,866
1271,2021-06-25,78,866
1272,2021-06-26,78,866
1273,2021-06-27,78,866
1274,2021-06-28,78,866
1275,2021-06-29,78,866
1276,2021-06-30,78,866
1277,2021-07-01,78,866
1278,2021-07-02,79,874
1279,2021-07-03,79,874
1280,2021-07-04,79,874
1281,2021-07-05,79,874
1282,2021-07-06,79,874
1283,2021-07-07,79,874
1284,2021-07-08,79,874
1285,2021-07-09,79,874
1286,2021-07-10,79,874
1287,2021-07-11,79,874
1288,2021-07-12,79,874
1289,2021-07-13,79,874
1290,2021-07-14,80,879
1291,2021-07-15,80,879
1292,2021-07-16,80,879
1293,2021-07-17,80,879
1294,2021-07-18,80,879
1295,2021-07-19,80,879
1296,2021-07-20,80,879
1297,2021-07-21,80,879
1298,2021-07-22,80,879
1299,2021-07-23,80,879
1300,2021-07-24,80,879
1301,2021-07-25,80,879
1302,2021-07-26,80,879
1303,2021-07-27,80,879
1304,2021-07-28,80,879
1305,2021-07-29,80,879
1306,2021-07-30,80,879
1307,2021-07-31,80,879
1308,2021-08-01,80,879
1309,2021-08-02,80,879
1310,2021-08-03,80,879
1311,2021-08-04,80,879
1312,2021-08-05,80,879
1313,2021-08-06,80,879
1314,2021-08-07,80,879
1315,2021-08-08,80,879
1316,2021-08-09,80,879
1317,2021-08-10,80,879
1318,2021-08-11,80,879
1319,2021-08-12,80,879
1320,2021-08-13,80,879
1321,2021-08-14,80,879
1322,2021-08-15,80,879
1323,2021-08-16,80,879
1324,2021-08-17,81,886
1325,2021-08-18,81,886
1326,2021-08-19,81,886
1327,2021-08-20,81,886
1328,2021-08-21,81,886
1329,2021-08-22,81,886
1330,2021-08-23,81,886
1331,2021-08-24,81,886
1332,2021-08-25,81,886
1333,2021-08-26,82,894
1334,2021-08-27,82,894
1335,2021-08-28,84,910
1336,2021-08-29,84,910
1337,2021-08-30,84,910
1338,2021-08-31,84,910
1339,2021-09-01,84,910
1340,2021-09-02,84,910
1341,2021-09-03,84,910
1342,2021-09-04,84,910
1343,2021-09-05,84,910
1344,2021-09-06,84,910
1345,2021-09-07,84,910
1346,2021-09-08,84,910
1347,2021-09-09,84,910
1348,2021-09-10,84,910
1349,2021-09-11,84,910
1350,2021-09-12,84,910
1351,2021-09-13,84,910
1352,2021-09-14,84,910
1353,2021-09-15,84,910
1354,2021-09-16,84,910
1355,2021-09-17,84,910
1356,2021-09-18,84,910
1357,2021-09-19,84,910
1358,2021-09-20,84,910
1359,2021-09-21,84,910
1360,2021-09-22,84,910
1361,2021-09-23,85,930
1362,2021-09-24,85,930
1363,2021-09-25,85,930
1364,2021-09-26,85,930
1365,2021-09-27,85,930
1366,2021-09-28,85,930
1367,2021-09-29,85,930
1368,2021-09-30,85,930
1369,2021-10-01,85,930
1370,2021-10-02,85,930
1371,2021-10-03,85,930
1372,2021-10-04,85,930
1373,2021-10-05,85,930
1374,2021-10-06,85,930
1375,2021-10-07,85,930
1376,2021-10-08,87,940
1377,2021-10-09,87,940
1378,2021-10-10,87,940
1379,2021-10-11,87,940
1380,2021-10-12,87,940
1381,2021-10-13,87,940
1382,2021-10-14,88,949
1383,2021-10-15,88,949
1384,2021-10-16,88,949
1385,2021-10-17,88,949
1386,2021-10-18,88,949
1387,2021-10-19,88,949
1388,2021-10-20,88,949
1389,2021-10-21,88,949
1390,2021-10-22,88,949
1391,2021-10-23,88,949
1392,2021-10-24,88,949
1393,2021-10-25,88,949
1394,2021-10-26,88,949
1395,2021-10-27,88,949
1396,2021-10-28,89,957
1397,2021-10-29,89,957
1398,2021-10-30,89,957
1399,2021-10-31,89,957
1400,2021-11-01,89,957
1401,2021-11-02,89,957
1402,2021-11-03,89,957
1403,2021-11-04,89,957
1404,2021-11-05,89,957
1405,2021-11-06,89,957
1406,2021-11-07,89,957
1407,2021-11-08,89,957
1408,2021-11-09,89,957
1409,2021-11-10,89,957
1410,2021-11-11,90,964
1411,2021-11-12,90,964
1412,2021-11-13,90,964
1413,2021-11-14,90,964
1414,2021-11-15,90,964
1415,2021-11-16,90,964
1416,2021-11-17,90,964
1417,2021-11-18,90,964
1418,2021-11-19,90,964
1419,2021-11-20,90,964
1420,2021-11-21,90,964
1421,2021-11-22,90,964
1422,2021-11-23,90,964
1423,2021-11-24,90,964
1424,2021-11-25,90,964
1425,2021-11-26,90,964
1426,2021-11-27,90,964
1427,2021-11-28,90,964
1428,2021-11-29,90,964
1429,2021-11-30,90,964
1430,2021-12-01,90,964
1431,2021-12-02,90,964
1432,2021-12-03,90,964
1433,2021-12-04,90,964
1434,2021-12-05,90,964
1435,2021-12-06,90,964
1436,2021-12-07,90,964
1437,2021-12-08,90,964
1438,2021-12-09,90,964
1439,2021-12-10,90,964
1440,2021-12-11,90,964
1441,2021-12-12,90,964
1442,2021-12-13,92,987
1443,2021-12-14,92,987
1444,2021-12-15,92,987
1445,2021-12-16,92,987
1446,2021-12-17,92,987
1447,2021-12-18,92,987
1448,2021-12-19,92,987
1449,2021-12-20,92,987
1450,2021-12-21,92,987
1451,2021-12-22,92,987
1452,2021-12-23,92,987
1453,2021-12-24,92,987
1454,2021-12-25,92,987
1455,2021-12-26,92,987
1456,2021-12-27,92,987
1457,2021-12-28,92,987
1458,2021-12-29,92,987
1459,2021-12-30,92,987
1460,2021-12-31,92,987
1461,2022-01-01,92,987
1462,2022-01-02,92,987
1463,2022-01-03,93,994
1464,2022-01-04,93,994
1465,2022-01-05,93,994
1466,2022-01-06,93,994
1467,2022-01-07,93,994
1468,2022-01-08,93,994
1469,2022-01-09,93,994
1470,2022-01-10,93,994
1471,2022-01-11,93,994
1472,2022-01-12,95,1008
1473,2022-01-13,95,1008
1474,2022-01-14,95,1008
1475,2022-01-15,95,1008
1476,2022-01-16,95,1008
1477,2022-01-17,95,1008
1478,2022-01-18,95,1008
1479,2022-01-19,95,1008
1480,2022-01-20,95,1008
1481,2022-01-21,95,1008
1482,2022-01-22,95,1008
1483,2022-01-23,95,1008
1484,2022-01-24,95,1008
1485,2022-01-25,95,1008
1486,2022-01-26,95,1008
1487,2022-01-27,95,1008
1488,2022-01-28,95,1008
1489,2022-01-29,95,1008
1490,2022-01-30,95,1008
1491,2022-01-31,95,1008
1492,2022-02-01,95,1008
1493,2022-02-02,95,1008
1494,2022-02-03,95,1008
1495,2022-02-04,95,1008
1496,2022-02-05,95,1008
1497,2022-02-06,95,1008
1498,2022-02-07,95,1008
1499,2022-02-08,95,1008
1500,2022-02-09,95,1008
1501,2022-02-10,95,1008
1502,2022-02-11,95,1008
1503,2022-02-12,95,1008
1504,2022-02-13,95,1008
1505,2022-02-14,95,1008
1506,2022-02-15,95,1008
1507,2022-02-16,95,1008
1508,2022-02-17,95,1008
1509,2022-02-18,95,1008
1510,2022-02-19,95,1008
1511,2022-02-20,95,1008
1512,2022-02-21,95,1008
1513,2022-02-22,95,1008
1514,2022-02-23,95,1008
1515,2022-02-24,95,1008
1516,2022-02-25,95,1008
1517,2022-02-26,95,1008
1518,2022-02-27,95,1008
1519,2022-02-28,95,1008
1520,2022-03-01,95,1008
1521,2022-03-02,95,1008
1522,2022-03-03,95,1008
1523,2022-03-04,95,1008
1524,2022-03-05,95,1008
1525,2022-03-06,95,1008
1526,2022-03-07,95,1008
1527,2022-03-08,95,1008
1528,2022-03-09,95,1008
1529,2022-03-10,95,1008
1530,2022-03-11,95,1008
1531,2022-03-12,95,1008
1532,2022-03-13,95,1008
1533,2022-03-14,95,1008
1534,2022-03-15,95,1008
1535,2022-03-16,95,1008
1536,2022-03-17,95,1008
1537,2022-03-18,95,1008
1538,2022-03-19,95,1008
1539,2022-03-20,95,1008
1540,2022-03-21,95,1008
1541,2022-03-22,95,1008
1542,2022-03-23,95,1008
1543,2022-03-24,95,1008
1544,2022-03-25,95,1008
1545,2022-03-26,95,1008
1546,2022-03-27,95,1008
1547,2022-03-28,95,1008
1548,2022-03-29,95,1008
1549,2022-03-30,95,1008
1550,2022-03-31,95,1008
1551,2022-04-01,95,1008
1552,2022-04-02,95,1008
1553,2022-04-03,95,1008
1554,2022-04-04,95,1008
1555,2022-04-05,95,1008
1556,2022-04-06,95,1008
1557,2022-04-07,95,1008
1558,2022-04-08,95,1008
1559,2022-04-09,95,1008
1560,2022-04-10,95,1008
1561,2022-04-11,95,1008
1562,2022-04-12,95,1008
1563,2022-04-13,95,1008
1564,2022-04-14,95,1008
1565,2022-04-15,95,1008
1566,2022-04-16,95,1008
1567,2022-04-17,95,1008
1568,2022-04-18,95,1008
1569,2022-04-19,95,1008
1570,2022-04-20,95,1008
1571,2022-04-21,95,1008
1572,2022-04-22,95,1008
1573,2022-04-23,95,1008
1574,2022-04-24,95,1008
1575,2022-04-25,95,1008
1576,2022-04-26,95,1008
1577,2022-04-27,95,1008
1578,2022-04-28,95,1008
1579,2022-04-29,95,1008
1580,2022-04-30,95,1008
1581,2022-05-01,95,1008
1582,2022-05-02,95,1008
1583,2022-05-03,95,1008
1584,2022-05-04,95,1008
1585,2022-05-05,95,1008
1586,2022-05-06,95,1008
1587,2022-05-07,95,1008
1588,2022-05-08,95,1008
1589,2022-05-09,95,1008
1590,2022-05-10,95,1008
1591,2022-05-11,95,1008
1592,2022-05-12,95,1008
1593,2022-05-13,95,1008
1594,2022-05-14,95,1008
1595,2022-05-15,95,1008
1596,2022-05-16,95,1008
1597,2022-05-17,95,1008
1598,2022-05-18,95,1008
1599,2022-05-19,95,1008
1600,2022-05-20,95,1008
1601,2022-05-21,95,1008
1602,2022-05-22,95,1008
1603,2022-05-23,95,1008
1604,2022-05-24,95,1008
1605,2022-05-25,95,1008
1606,2022-05-26,95,1008
1607,2022-05-27,95,1008
1608,2022-05-28,95,1008
1609,2022-05-29,95,1008
1610,2022-05-30,95,1008
1611,2022-05-31,95,1008
1612,2022-06-01,95,1008
1613,2022-06-02,95,1008
1614,2022-06-03,95,1008
1615,2022-06-04,95,1008
1616,2022-06-05,95,1008
1617,2022-06-06,95,1008
1618,2022-06-07,95,1008
1619,2022-06-08,95,1008
1620,2022-06-09,95,1008
1621,2022-06-10,95,1008
1622,2022-06-11,95,1008
1623,2022-06-12,95,1008
1624,2022-06-13,95,1008
1625,2022-06-14,95,1008
1626,2022-06-15,95,1008
1627,2022-06-16,95,1008
1628,2022-06-17,95,1008
1629,2022-06-18,95,1008
1630,2022-06-19,95,1008
1631,2022-06-20,95,1008
1632,2022-06-21,95,1008
1633,2022-06-22,95,1008
1634,2022-06-23,95,1008
1635,2022-06-24,95,1008
1636,2022-06-25,95,1008
1637,2022-06-26,95,1008
1638,2022-06-27,95,1008
1639,2022-06-28,95,1008
1640,2022-06-29,95,1008
1641,2022-06-30,95,1008
1642,2022-07-01,95,1008
1643,2022-07-02,95,1008
1644,2022-07-03,95,1008
1645,2022-07-04,95,1008
1646,2022-07-05,95,1008
1647,2022-07-06,95,1008
1648,2022-07-07,95,1008
1649,2022-07-08,95,1008
1650,2022-07-09,95,1008
1651,2022-07-10,95,1008
1652,2022-07-11,95,1008
1653,2022-07-12,95,1008
1654,2022-07-13,95,1008
1655,2022-07-14,95,1008
1656,2022-07-15,95,1008
1657,2022-07-16,95,1008
1658,2022-07-17,95,1008
1659,2022-07-18,95,1008
1660,2022-07-19,95,1008
1661,2022-07-20,95,1008
1662,2022-07-21,95,1008
1663,2022-07-22,95,1008
1664,2022-07-23,95,1008
1665,2022-07-24,95,1008
1666,2022-07-25,95,1008
1667,2022-07-26,95,1008
1668,2022-07-27,95,1008
1669,2022-07-28,95,1008
1670,2022-07-29,95,1008
1671,2022-07-30,95,1008
1672,2022-07-31,95,1008
1673,2022-08-01,95,1008
1674,2022-08-02,95,1008
1675,2022-08-03,95,1008
1676,2022-08-04,95,1008
1677,2022-08-05,95,1008
1678,2022-08-06,95,1008
1679,2022-08-07,95,1008
1680,2022-08-08,95,1008
1681,2022-08-09,95,1008
1682,2022-08-10,95,1008
1683,2022-08-11,95,1008
1684,2022-08-12,95,1008
1685,2022-08-13,95,1008
1686,2022-08-14,95,1008
1687,2022-08-15,95,1008
1688,2022-08-16,95,1008
1689,2022-08-17,95,1008
1690,2022-08-18,95,1008
1691,2022-08-19,95,1008
1692,2022-08-20,95,1008
1693,2022-08-21,95,1008
1694,2022-08-22,95,1008
1695,2022-08-23,95,1008
1696,2022-08-24,95,1008
1697,2022-08-25,95,1008
1698,2022-08-26,95,1008
1699,2022-08-27,95,1008
1700,2022-08-28,95,1008
1701,2022-08-29,95,1008
1702,2022-08-30,95,1008
1703,2022-08-31,95,1008
1704,2022-09-01,95,1008
1705,2022-09-02,95,1008
1706,2022-09-03,95,1008
1707,2022-09-04,95,1008
1708,2022-09-05,95,1008
1709,2022-09-06,95,1008
1710,2022-09-07,95,1008
1711,2022-09-08,95,1008
1712,2022-09-09,95,1008
1713,2022-09-10,95,1008
1714,2022-09-11,95,1008
1715,2022-09-12,95,1008
1716,2022-09-13,95,1008
1717,2022-09-14,95,1008
1718,2022-09-15,95,1008
1719,2022-09-16,95,1008
1720,2022-09-17,95,1008
1721,2022-09-18,95,1008
1722,2022-09-19,95,1008
1723,2022-09-20,95,1008
1724,2022-09-21,95,1008
1725,2022-09-22,95,1008
1726,2022-09-23,95,1008
1727,2022-09-24,95,1008
1728,2022-09-25,95,1008
1729,2022-09-26,95,1008
1730,2022-09-27,95,1008
1731,2022-09-28,95,1008
1732,2022-09-29,95,1008
1733,2022-09-30,95,1008
1734,2022-10-01,95,1008
1735,2022-10-02,95,1008
1736,2022-10-03,95,1008
1737,2022-10-04,95,1008
1738,2022-10-05,95,1008
1739,2022-10-06,95,1008
1740,2022-10-07,95,1008
1741,2022-10-08,95,1008
1742,2022-10-09,95,1008
1743,2022-10-10,95,1008
1744,2022-10-11,95,1008
1745,2022-10-12,95,1008
1746,2022-10-13,95,1008
1747,2022-10-14,95,1008
1748,2022-10-15,95,1008
1749,2022-10-16,95,1008
1750,2022-10-17,95,1008
1751,2022-10-18,95,1008
1752,2022-10-19,95,1008
1753,2022-10-20,95,1008
1754,2022-10-21,95,1008
1755,2022-10-22,95,1008
1756,2022-10-23,95,1008
1757,2022-10-24,95,1008
1758,2022-10-25,95,1008
1759,2022-10-26,95,1008
1760,2022-10-27,95,1008
1761,2022-10-28,95,1008
1762,2022-10-29,95,1008
1763,2022-10-30,95,1008
1764,2022-10-31,95,1008
1765,2022-11-01,95,1008
1766,2022-11-02,95,1008
1767,2022-11-03,95,1008
1768,2022-11-04,95,1008
1769,2022-11-05,95,1008
1770,2022-11-06,95,1008
1771,2022-11-07,95,1008
1772,2022-11-08,95,1008
1773,2022-11-09,95,1008
1774,2022-11-10,95,1008
1775,2022-11-11,95,1008
1776,2022-11-12,95,1008
1777,2022-11-13,95,1008
1778,2022-11-14,95,1008
1779,2022-11-15,95,1008
1780,2022-11-16,95,1008
1781,2022-11-17,95,1008
1782,2022-11-18,95,1008
1783,2022-11-19,95,1008
1784,2022-11-20,95,1008
1785,2022-11-21,95,1008
1786,2022-11-22,95,1008
1787,2022-11-23,95,1008
1788,2022-11-24,95,1008
1789,2022-11-25,95,1008
1790,2022-11-26,95,1008
1791,2022-11-27,95,1008
1792,2022-11-28,95,1008
1793,2022-11-29,95,1008
1794,2022-11-30,95,1008
