,date,clear_day,day_view_time,lst
94,2018-04-05,2330.1685407425675,114.49991127553321,14322.241348281772
95,2018-04-06,2195.2893852623347,118.27427074355136,13883.202206124668
96,2018-04-07,1916.7156391732412,123.23331687195375,13368.062697619307
97,2018-04-08,1887.3765104524514,122.83848046813684,13366.394725012316
98,2018-04-09,2172.7602004294918,116.0,13976.460272011454
99,2018-04-10,2512.70774840474,107.0,14880.852506836827
100,2018-04-11,1885.5363755376843,114.0,14573.023003553391
101,2018-04-12,2613.0690975387424,104.09425706472196,14817.745123062898
102,2018-04-13,1734.0,112.0,14379.0
103,2018-04-14,1122.4054349971618,111.22551978458691,14134.45090616183
104,2018-04-15,1971.913187855788,110.0,14274.309060721062
105,2018-04-16,3963.1283500455793,117.0,14687.813309024614
106,2018-04-17,1991.4889699179585,108.0,14793.825341841386
107,2018-04-18,2818.7358249772105,115.0,14768.898268003646
108,2018-04-19,2919.4944393801284,105.0,14833.523974475842
109,2018-04-20,1989.7998176845945,113.0,15002.139471285329
110,2018-04-21,3878.753327256153,104.0,15081.02060164084
111,2018-04-22,5127.172279727991,99.25363872697908,15076.469822210252
112,2018-04-23,5030.898241241606,103.64848870693928,14995.193637860917
113,2018-04-24,4381.70010520839,111.21909433342984,14891.047928388989
114,2018-04-25,3971.346765039728,116.0,14817.88857359062
115,2018-04-26,3799.838220735621,117.99120570664971,14775.715573465803
116,2018-04-27,3247.6359161349137,114.0,14863.782497721058
117,2018-04-28,2060.2579762989976,105.0,15030.419143117597
118,2018-04-29,2093.786656012785,112.0,14532.57411106672
119,2018-04-30,1707.73164119663,115.23126569361868,14194.271063121936
120,2018-05-01,567.835099300168,110.70461993423775,14178.001238366382
121,2018-05-02,-24.737958598138846,105.82566420773799,14349.935827702275
122,2018-05-03,1231.1774785801715,108.0,14576.24602203182
123,2018-05-04,3750.782315405652,115.0,14795.78249772106
124,2018-05-05,4025.281979301618,113.45990034159524,14641.649312966174
125,2018-05-06,2042.9866920422269,104.03246036748415,14201.74962196183
126,2018-05-07,1242.5523568490985,104.0,14370.398291679849
127,2018-05-08,2095.047219690064,111.0,15026.174111212398
128,2018-05-09,3378.4581586144027,101.0,14833.5064721969
129,2018-05-10,1999.2957155879672,109.0,15081.673655423883
130,2018-05-11,1350.7038785837358,116.58331071749359,15074.684136089043
131,2018-05-12,1849.660697854308,119.04531786612822,14742.671298206375
132,2018-05-13,1995.123792406201,114.0,14649.69849472029
133,2018-05-14,1786.4402578086267,105.0,14797.8381259296
134,2018-05-15,2479.3285914646367,112.0,14704.6748146664
135,2018-05-16,2874.8708770747867,116.46713353760559,14693.551846306927
