,date,총생활인구수
1161,2021-03-07,343763.4106
1162,2021-03-08,366510.5624
1163,2021-03-09,368996.0769
1164,2021-03-10,369051.2581
1165,2021-03-11,369118.6646
1166,2021-03-12,367833.4852
1167,2021-03-13,347833.5995
1168,2021-03-14,341680.4112
1169,2021-03-15,367429.4414
1170,2021-03-16,367632.4384
1171,2021-03-17,368493.8197
1172,2021-03-18,368294.2073
1173,2021-03-19,367348.254
1174,2021-03-20,347977.3076
1175,2021-03-21,342409.9087
1176,2021-03-22,367420.9656
1177,2021-03-23,368054.7412
1178,2021-03-24,368356.5289
1179,2021-03-25,368246.2698
1180,2021-03-26,367496.0998
1181,2021-03-27,346081.8564
1182,2021-03-28,340567.2368
1183,2021-03-29,366300.0711
1184,2021-03-30,368050.7572
1185,2021-03-31,369276.0255
1186,2021-04-01,370378.5818
1187,2021-04-02,369536.959
1188,2021-04-03,346367.3809
1189,2021-04-04,342897.5235
1190,2021-04-05,368399.0638
1191,2021-04-06,368679.445
1192,2021-04-07,368347.245
1193,2021-04-08,367045.9134
1194,2021-04-09,366296.859
1195,2021-04-10,344584.5186
1196,2021-04-11,338665.2466
1197,2021-04-12,364034.1392
1198,2021-04-13,366870.5585
1199,2021-04-14,369016.2715
1200,2021-04-15,368431.4105
1201,2021-04-16,365736.8825
1202,2021-04-17,345040.5567
1203,2021-04-18,341139.1279
1204,2021-04-19,366475.5291
1205,2021-04-20,367553.3234
1206,2021-04-21,367904.9261
1207,2021-04-22,367271.7275
1208,2021-04-23,365430.978
1209,2021-04-24,343443.3097
1210,2021-04-25,337936.523
1211,2021-04-26,364080.9484
1212,2021-04-27,366179.3382
1213,2021-04-28,366413.8294
1214,2021-04-29,366257.7001
1215,2021-04-30,364487.8685
1216,2021-05-01,338703.1406
1217,2021-05-02,335850.4596
1218,2021-05-03,361925.3275
1219,2021-05-04,363139.1917
1220,2021-05-05,345508.9741
1221,2021-05-06,364751.6852
1222,2021-05-07,364456.0445
1223,2021-05-08,336104.0341
1224,2021-05-09,332349.841
1225,2021-05-10,362794.7441
1226,2021-05-11,366315.5278
1227,2021-05-12,366346.4642
1228,2021-05-13,365677.1094
1229,2021-05-14,365356.6032
1230,2021-05-15,342776.8655
1231,2021-05-16,339610.7917
1232,2021-05-17,364538.9109
1233,2021-05-18,365480.9693
1234,2021-05-19,344483.8692
1235,2021-05-20,364323.769
1236,2021-05-21,364064.6925
1237,2021-05-22,342140.5247
1238,2021-05-23,336092.1647
1239,2021-05-24,365472.0813
1240,2021-05-25,366696.2106
1241,2021-05-26,366847.7707
1242,2021-05-27,366158.7111
1243,2021-05-28,365359.7535
1244,2021-05-29,341378.4413
1245,2021-05-30,336797.2719
1246,2021-05-31,365134.2328
1247,2021-06-01,366162.414
1248,2021-06-02,366801.1778
1249,2021-06-03,368015.4443
1250,2021-06-04,365296.9876
1251,2021-06-05,343303.4041
1252,2021-06-06,336817.7311
1253,2021-06-07,365346.5444
1254,2021-06-08,366322.4906
1255,2021-06-09,369303.4459
1256,2021-06-10,368641.608
1257,2021-06-11,367311.8825
1258,2021-06-12,345274.8041
1259,2021-06-13,339065.9285
1260,2021-06-14,366356.5767
1261,2021-06-15,368927.3605
1262,2021-06-16,371383.7078
1263,2021-06-17,369714.0576
1264,2021-06-18,368079.7637
1265,2021-06-19,344067.195
1266,2021-06-20,338116.8806
1267,2021-06-21,366387.7178
1268,2021-06-22,367048.966
1269,2021-06-23,366728.668
1270,2021-06-24,367406.325
1271,2021-06-25,365338.1917
1272,2021-06-26,341396.8627
1273,2021-06-27,335802.4675
1274,2021-06-28,362486.6908
1275,2021-06-29,363845.807
1276,2021-06-30,364096.3359
1277,2021-07-01,363185.8124
1278,2021-07-02,363634.5188
1279,2021-07-03,341262.6248
1280,2021-07-04,337517.2754
1281,2021-07-05,363326.4277
1282,2021-07-06,364978.4976
1283,2021-07-07,365600.2892
1284,2021-07-08,364602.9319
1285,2021-07-09,361854.35
1286,2021-07-10,338140.3527
1287,2021-07-11,332092.6064
1288,2021-07-12,359447.26
1289,2021-07-13,359662.9891
1290,2021-07-14,359567.4741
1291,2021-07-15,359922.8111
1292,2021-07-16,359947.912
1293,2021-07-17,335602.2326
1294,2021-07-18,332758.0858
1295,2021-07-19,360390.9402
1296,2021-07-20,362199.1395
1297,2021-07-21,362182.4088
1298,2021-07-22,362320.9823
1299,2021-07-23,358372.3492
1300,2021-07-24,333720.8296
1301,2021-07-25,328337.7182
1302,2021-07-26,357984.703
1303,2021-07-27,359230.3173
1304,2021-07-28,358985.6722
1305,2021-07-29,357563.4558
1306,2021-07-30,352697.4787
1307,2021-07-31,329395.8801
1308,2021-08-01,326472.0925
1309,2021-08-02,352006.9421
1310,2021-08-03,355326.0328
1311,2021-08-04,356958.6519
1312,2021-08-05,358595.8486
1313,2021-08-06,356084.5728
1314,2021-08-07,333177.9307
1315,2021-08-08,328371.7773
1316,2021-08-09,355932.0163
1317,2021-08-10,357725.0529
1318,2021-08-11,358810.2231
1319,2021-08-12,360142.158
1320,2021-08-13,356989.1855
1321,2021-08-14,332361.0319
1322,2021-08-15,323997.6407
1323,2021-08-16,338103.8816
1324,2021-08-17,361490.2913
1325,2021-08-18,362949.7926
1326,2021-08-19,363754.3703
1327,2021-08-20,362531.9856
1328,2021-08-21,344124.9075
1329,2021-08-22,339259.4484
1330,2021-08-23,365430.837
1331,2021-08-24,366840.7708
1332,2021-08-25,368141.1875
1333,2021-08-26,366465.5297
1334,2021-08-27,364986.0114
1335,2021-08-28,346906.7684
1336,2021-08-29,341055.3245
1337,2021-08-30,366606.8347
1338,2021-08-31,369631.3589
1339,2021-09-01,369649.9537
1340,2021-09-02,369883.081
1341,2021-09-03,368068.3843
1342,2021-09-04,345703.3983
1343,2021-09-05,340891.438
1344,2021-09-06,368162.657
1345,2021-09-07,370163.9896
1346,2021-09-08,370062.3717
1347,2021-09-09,369450.4802
1348,2021-09-10,367999.1099
1349,2021-09-11,348941.0975
1350,2021-09-12,344360.2461
1351,2021-09-13,368404.3956
1352,2021-09-14,369313.345
1353,2021-09-15,370443.917
1354,2021-09-16,369472.5569
1355,2021-09-17,363907.9678
1356,2021-09-18,334268.6584
1357,2021-09-19,314515.4515
1358,2021-09-20,305887.6906
1359,2021-09-21,312043.243
1360,2021-09-22,329702.1511
1361,2021-09-23,359346.5075
1362,2021-09-24,363236.5343
1363,2021-09-25,345350.3488
1364,2021-09-26,343269.82
1365,2021-09-27,368034.5658
1366,2021-09-28,369901.8446
1367,2021-09-29,370058.1615
1368,2021-09-30,369950.141
1369,2021-10-01,367871.1533
1370,2021-10-02,344588.6864
1371,2021-10-03,334249.1494
1372,2021-10-04,346079.271
1373,2021-10-05,368613.9706
1374,2021-10-06,368241.6063
1375,2021-10-07,367401.4741
1376,2021-10-08,366396.0629
1377,2021-10-09,340567.771
1378,2021-10-10,331626.4877
1379,2021-10-11,343889.3295
1380,2021-10-12,368266.8367
1381,2021-10-13,368623.8895
1382,2021-10-14,368487.166
1383,2021-10-15,366937.151
1384,2021-10-16,347121.2757
1385,2021-10-17,341536.4261
1386,2021-10-18,366098.0734
1387,2021-10-19,367608.401
1388,2021-10-20,369721.281
1389,2021-10-21,368438.9646
1390,2021-10-22,366068.6306
1391,2021-10-23,345529.5255
1392,2021-10-24,339075.6134
1393,2021-10-25,367224.5478
1394,2021-10-26,368044.3497
1395,2021-10-27,367465.3456
1396,2021-10-28,367567.1471
1397,2021-10-29,365502.9489
1398,2021-10-30,346132.5101
1399,2021-10-31,341816.8175
1400,2021-11-01,365736.8105
1401,2021-11-02,369120.934
1402,2021-11-03,369281.6608
1403,2021-11-04,369944.8482
1404,2021-11-05,368310.0688
1405,2021-11-06,347970.9878
1406,2021-11-07,343968.9663
1407,2021-11-08,368442.7805
1408,2021-11-09,370499.2047
1409,2021-11-10,372268.1414
1410,2021-11-11,371180.6921
1411,2021-11-12,368090.6526
1412,2021-11-13,346070.0524
1413,2021-11-14,340593.3263
1414,2021-11-15,367180.6627
1415,2021-11-16,370027.3247
1416,2021-11-17,371480.9417
1417,2021-11-18,371970.0588
1418,2021-11-19,369657.5828
1419,2021-11-20,350009.1003
1420,2021-11-21,346321.1609
1421,2021-11-22,370783.8074
1422,2021-11-23,373168.5206
1423,2021-11-24,372660.0021
1424,2021-11-25,372438.8357
1425,2021-11-26,370130.8093
1426,2021-11-27,353512.6785
1427,2021-11-28,349664.5037
1428,2021-11-29,370073.7995
1429,2021-11-30,371974.6611
1430,2021-12-01,371626.7897
1431,2021-12-02,372220.3937
1432,2021-12-03,371105.576
1433,2021-12-04,350972.0202
1434,2021-12-05,346291.0958
1435,2021-12-06,369848.0824
1436,2021-12-07,371466.1416
1437,2021-12-08,372617.8691
1438,2021-12-09,372088.0463
1439,2021-12-10,371795.9384
1440,2021-12-11,351493.375
1441,2021-12-12,346498.0192
1442,2021-12-13,371029.6123
1443,2021-12-14,373011.6175
1444,2021-12-15,373949.5426
1445,2021-12-16,373805.1876
1446,2021-12-17,372962.5279
1447,2021-12-18,353853.4441
1448,2021-12-19,348364.8603
1449,2021-12-20,372405.3164
1450,2021-12-21,373649.359
1451,2021-12-22,372438.7326
1452,2021-12-23,372629.6976
1453,2021-12-24,368614.1371
1454,2021-12-25,343605.9168
1455,2021-12-26,342799.4382
1456,2021-12-27,366167.5985
1457,2021-12-28,367832.2213
1458,2021-12-29,367536.7057
1459,2021-12-30,366416.1576
1460,2021-12-31,355928.752
1461,2022-01-01,331039.973
1462,2022-01-02,337613.4827
1463,2022-01-03,366524.3
1464,2022-01-04,366432.9853
1465,2022-01-05,367862.2863
1466,2022-01-06,368899.9583
1467,2022-01-07,367804.6901
1468,2022-01-08,349592.9663
1469,2022-01-09,343614.7524
1470,2022-01-10,365913.9442
1471,2022-01-11,368514.2834
1472,2022-01-12,369215.7972
1473,2022-01-13,368806.9275
1474,2022-01-14,367744.186
1475,2022-01-15,349486.6582
1476,2022-01-16,345089.4781
1477,2022-01-17,368372.3461
1478,2022-01-18,370453.6043
1479,2022-01-19,369930.9213
1480,2022-01-20,371604.1734
1481,2022-01-21,369939.3794
1482,2022-01-22,350014.6425
1483,2022-01-23,344412.2512
1484,2022-01-24,369775.8162
1485,2022-01-25,370585.1232
1486,2022-01-26,371339.5889
1487,2022-01-27,370035.5572
1488,2022-01-28,361958.3695
1489,2022-01-29,332108.0835
1490,2022-01-30,313893.8429
1491,2022-01-31,306326.8422
1492,2022-02-01,313168.8392
1493,2022-02-02,327238.1909
1494,2022-02-03,359682.0503
1495,2022-02-04,363046.0573
1496,2022-02-05,345588.8406
1497,2022-02-06,342403.7662
1498,2022-02-07,366191.8644
1499,2022-02-08,367338.7818
1500,2022-02-09,367814.3718
1501,2022-02-10,367570.5218
1502,2022-02-11,368237.4902
1503,2022-02-12,349971.0406
1504,2022-02-13,345828.5549
1505,2022-02-14,369141.8706
1506,2022-02-15,370107.1827
1507,2022-02-16,370416.4792
1508,2022-02-17,370289.2012
1509,2022-02-18,368477.2526
1510,2022-02-19,349933.3112
1511,2022-02-20,343728.2028
1512,2022-02-21,365625.0435
1513,2022-02-22,365857.6077
1514,2022-02-23,366582.2019
1515,2022-02-24,367129.2275
1516,2022-02-25,367622.0499
1517,2022-02-26,347546.9545
1518,2022-02-27,342317.4177
1519,2022-02-28,362244.3311
1520,2022-03-01,348925.7221
1521,2022-03-02,372839.0126
1522,2022-03-03,372889.9176
1523,2022-03-04,370633.5108
1524,2022-03-05,351868.9942
1525,2022-03-06,346000.2153
1526,2022-03-07,371209.9819
1527,2022-03-08,372433.6662
1528,2022-03-09,352854.8245
1529,2022-03-10,371805.5894
1530,2022-03-11,369381.4746
1531,2022-03-12,349203.441
1532,2022-03-13,343415.0982
1533,2022-03-14,369009.3054
1534,2022-03-15,370845.3109
1535,2022-03-16,370692.6988
1536,2022-03-17,370268.448
1537,2022-03-18,367642.6958
1538,2022-03-19,348854.8972
1539,2022-03-20,343566.8133
1540,2022-03-21,367284.4902
1541,2022-03-22,369006.0043
1542,2022-03-23,368170.6812
1543,2022-03-24,367018.5061
1544,2022-03-25,366564.6223
1545,2022-03-26,346014.7747
1546,2022-03-27,340891.6332
1547,2022-03-28,366031.0339
1548,2022-03-29,368112.5832
1549,2022-03-30,367750.3496
1550,2022-03-31,367628.2958
1551,2022-04-01,365419.3613
1552,2022-04-02,346837.5114
1553,2022-04-03,340692.9127
1554,2022-04-04,366430.8888
1555,2022-04-05,368390.2425
1556,2022-04-06,368771.1861
1557,2022-04-07,367665.9624
1558,2022-04-08,368728.9044
1559,2022-04-09,350122.9488
1560,2022-04-10,343049.9948
1561,2022-04-11,367563.0045
1562,2022-04-12,368166.07
1563,2022-04-13,368016.0936
1564,2022-04-14,369019.6553
1565,2022-04-15,366906.5287
1566,2022-04-16,344835.3364
1567,2022-04-17,339535.9
1568,2022-04-18,368945.1066
1569,2022-04-19,369488.2616
1570,2022-04-20,367298.9382
1571,2022-04-21,368756.5579
1572,2022-04-22,365803.8786
1573,2022-04-23,346100.6412
1574,2022-04-24,338428.6141
1575,2022-04-25,367015.4004
1576,2022-04-26,369896.5046
1577,2022-04-27,371676.6743
1578,2022-04-28,370470.5924
1579,2022-04-29,367540.0914
1580,2022-04-30,346664.2135
1581,2022-05-01,339631.9365
1582,2022-05-02,368997.2958
1583,2022-05-03,370661.9826
1584,2022-05-04,370555.8
1585,2022-05-05,342328.4508
1586,2022-05-06,353443.1733
1587,2022-05-07,336016.7001
1588,2022-05-08,332438.2446
1589,2022-05-09,369214.5499
1590,2022-05-10,373065.6972
1591,2022-05-11,373413.9181
1592,2022-05-12,372835.0356
1593,2022-05-13,371419.4224
1594,2022-05-14,348989.8012
1595,2022-05-15,343636.7142
1596,2022-05-16,371522.5769
1597,2022-05-17,373655.3488
1598,2022-05-18,372355.1005
1599,2022-05-19,375584.8058
1600,2022-05-20,373816.1781
1601,2022-05-21,350764.8019
1602,2022-05-22,344805.8395
1603,2022-05-23,373677.212
1604,2022-05-24,376003.3615
1605,2022-05-25,386343.6489
1606,2022-05-26,388982.5477
1607,2022-05-27,384879.9828
1608,2022-05-28,355890.4522
1609,2022-05-29,346100.9815
1610,2022-05-30,374925.3264
1611,2022-05-31,377818.8202
1612,2022-06-01,354737.9106
1613,2022-06-02,374441.0653
1614,2022-06-03,373029.2229
1615,2022-06-04,352295.0814
1616,2022-06-05,353434.4538
1617,2022-06-06,364132.0541
1618,2022-06-07,391200.0563
1619,2022-06-08,377795.5605
1620,2022-06-09,376855.0325
1621,2022-06-10,375528.4312
1622,2022-06-11,352677.8446
1623,2022-06-12,346389.216
1624,2022-06-13,373587.4954
1625,2022-06-14,375355.9622
1626,2022-06-15,377479.2206
1627,2022-06-16,377410.6604
1628,2022-06-17,375758.8495
1629,2022-06-18,353332.0513
1630,2022-06-19,348244.3617
1631,2022-06-20,375698.3436
1632,2022-06-21,375922.5929
1633,2022-06-22,370314.7365
1634,2022-06-23,368897.141
1635,2022-06-24,368023.3835
1636,2022-06-25,346807.0234
1637,2022-06-26,338717.2841
1638,2022-06-27,366189.307
1639,2022-06-28,368866.2478
1640,2022-06-29,369295.6416
1641,2022-06-30,369665.3802
1642,2022-07-01,368262.6845
1643,2022-07-02,346158.8956
1644,2022-07-03,339758.7746
1645,2022-07-04,365991.9784
1646,2022-07-05,367123.2774
1647,2022-07-06,368804.806
1648,2022-07-07,368062.6403
1649,2022-07-08,365987.071
1650,2022-07-09,343010.3742
1651,2022-07-10,336582.7677
1652,2022-07-11,363993.3812
1653,2022-07-12,367217.9023
1654,2022-07-13,364693.7485
1655,2022-07-14,363127.2942
1656,2022-07-15,362690.9348
1657,2022-07-16,340048.2972
1658,2022-07-17,334551.0575
1659,2022-07-18,360422.4777
1660,2022-07-19,361459.3169
1661,2022-07-20,360561.7816
1662,2022-07-21,360298.9588
1663,2022-07-22,358229.4498
1664,2022-07-23,335217.3643
1665,2022-07-24,329399.4502
1666,2022-07-25,355123.7384
1667,2022-07-26,357605.7743
1668,2022-07-27,357341.8765
1669,2022-07-28,356405.9835
1670,2022-07-29,351931.4389
1671,2022-07-30,328794.6076
1672,2022-07-31,325361.7963
1673,2022-08-01,351274.7544
1674,2022-08-02,354708.0799
1675,2022-08-03,357042.9641
1676,2022-08-04,357840.2561
1677,2022-08-05,355454.0624
1678,2022-08-06,332178.8062
1679,2022-08-07,327939.7015
1680,2022-08-08,352842.053
1681,2022-08-09,355366.2736
1682,2022-08-10,357235.6607
1683,2022-08-11,357269.7178
1684,2022-08-12,355153.9149
1685,2022-08-13,328417.198
1686,2022-08-14,319072.7841
1687,2022-08-15,328307.6605
1688,2022-08-16,357613.6201
1689,2022-08-17,361637.2039
1690,2022-08-18,362774.8481
1691,2022-08-19,360816.3138
1692,2022-08-20,342755.4423
1693,2022-08-21,336960.4848
1694,2022-08-22,360315.0815
1695,2022-08-23,363065.92
1696,2022-08-24,364681.4277
1697,2022-08-25,364485.0882
1698,2022-08-26,363704.2864
1699,2022-08-27,343841.3003
1700,2022-08-28,336999.6765
1701,2022-08-29,363279.2812
1702,2022-08-30,366058.5951
1703,2022-08-31,368958.052
1704,2022-09-01,373383.2016
1705,2022-09-02,371365.2381
1706,2022-09-03,350481.4364
1707,2022-09-04,345182.0032
1708,2022-09-05,372664.2199
1709,2022-09-06,372749.6217
1710,2022-09-07,371493.7426
1711,2022-09-08,360403.3905
1712,2022-09-09,315348.1218
1713,2022-09-10,297387.2688
1714,2022-09-11,305611.5397
1715,2022-09-12,328982.7429
1716,2022-09-13,365442.3941
1717,2022-09-14,368715.1163
1718,2022-09-15,370111.8686
1719,2022-09-16,369501.5106
1720,2022-09-17,350106.4134
1721,2022-09-18,342816.972
1722,2022-09-19,368762.7385
1723,2022-09-20,370308.0208
1724,2022-09-21,370133.7951
1725,2022-09-22,370537.5619
1726,2022-09-23,368140.9297
1727,2022-09-24,347936.1439
1728,2022-09-25,341677.9563
1729,2022-09-26,367126.0133
1730,2022-09-27,368981.5572
1731,2022-09-28,367905.0299
1732,2022-09-29,368357.7731
1733,2022-09-30,367325.6767
1734,2022-10-01,341940.783
1735,2022-10-02,328343.3308
1736,2022-10-03,338140.322
1737,2022-10-04,368584.5831
1738,2022-10-05,372025.3549
1739,2022-10-06,371547.951
1740,2022-10-07,370209.0702
1741,2022-10-08,343374.2855
1742,2022-10-09,331326.7856
1743,2022-10-10,338949.595
1744,2022-10-11,367798.6662
1745,2022-10-12,369193.2857
1746,2022-10-13,368869.9585
1747,2022-10-14,367573.6363
1748,2022-10-15,346024.4406
1749,2022-10-16,338116.4817
1750,2022-10-17,361766.878
1751,2022-10-18,368718.1616
1752,2022-10-19,367545.0646
1753,2022-10-20,369357.3242
1754,2022-10-21,366777.317
1755,2022-10-22,347946.6712
1756,2022-10-23,340108.8802
1757,2022-10-24,366355.0075
1758,2022-10-25,370513.3085
1759,2022-10-26,370060.6567
1760,2022-10-27,370018.5442
1761,2022-10-28,367934.3493
1762,2022-10-29,348256.6538
1763,2022-10-30,342214.4215
1764,2022-10-31,368292.0165
1765,2022-11-01,369202.7606
1766,2022-11-02,369666.276
1767,2022-11-03,369736.5687
1768,2022-11-04,367756.4491
1769,2022-11-05,346978.2575
1770,2022-11-06,340957.7875
1771,2022-11-07,367806.1092
1772,2022-11-08,369868.503
1773,2022-11-09,369375.7211
1774,2022-11-10,370267.3822
1775,2022-11-11,367348.952
1776,2022-11-12,344985.319
1777,2022-11-13,338675.5674
1778,2022-11-14,365527.3119
1779,2022-11-15,369584.3786
1780,2022-11-16,369099.9848
1781,2022-11-17,368954.886
1782,2022-11-18,364938.9331
1783,2022-11-19,347136.6359
1784,2022-11-20,342386.0617
1785,2022-11-21,366351.4334
1786,2022-11-22,368759.6974
1787,2022-11-23,368942.8884
1788,2022-11-24,370046.6967
1789,2022-11-25,367701.8825
1790,2022-11-26,351365.4206
1791,2022-11-27,347524.7302
1792,2022-11-28,368152.5866
1793,2022-11-29,370347.3192
1794,2022-11-30,372416.6728
